# rho in ohms/m, Z in mV/km/nT, phi in degrees
>STATION   = Middelpos
>MISDAT    = 0.100000E+33
>AZIMUTH   = 0.00
>LATITUDE  = -31.54
>LONGITUDE = 20.1405
>ELEVATION = 1142.0
Middelpos
RXX
29
-2.025e-03  1.572e+01 -1.569e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-2.859e-03  1.436e+01 -1.627e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-4.028e-03  1.150e+01 -1.651e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-5.683e-03  9.919e+00 -1.684e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-8.021e-03  8.513e+00 -1.715e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-1.131e-02  5.846e+00 -1.709e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-1.595e-02  4.321e+00 -1.744e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-2.250e-02  3.768e+00 -1.747e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-3.174e-02  3.061e+00  1.792e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-4.477e-02  2.161e+00  1.719e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-6.315e-02  1.319e+00  1.602e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-8.909e-02  4.238e-01  1.523e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-1.256e-01  8.177e-02  1.145e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-1.772e-01  3.026e-02  1.040e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-2.500e-01  3.976e-03  1.113e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
ZXX
29
-2.315e-05  2.838e-01 -3.854e-01  1.000e+32  1.000e+00
-3.472e-05 -5.795e-02 -2.173e-01  1.000e+32  1.000e+00
-4.630e-05 -3.663e-02 -6.173e-02  1.000e+32  1.000e+00
-6.944e-05 -9.939e-02 -8.738e-02  1.000e+32  1.000e+00
-9.259e-05 -1.463e-01 -6.095e-02  1.000e+32  1.000e+00
-1.273e-04 -2.290e-01 -1.052e-01  1.000e+32  1.000e+00
-1.852e-04 -2.054e-01 -1.231e-01  1.000e+32  1.000e+00
-2.546e-04 -2.303e-01 -8.757e-02  1.000e+32  1.000e+00
-3.588e-04 -2.708e-01 -8.813e-02  1.000e+32  1.000e+00
-5.093e-04 -3.190e-01 -6.445e-02  1.000e+32  1.000e+00
-7.176e-04 -3.109e-01 -3.681e-02  1.000e+32  1.000e+00
-1.019e-03 -3.218e-01  8.298e-03  1.000e+32  1.000e+00
-1.435e-03 -2.679e-01  6.566e-02  1.000e+32  1.000e+00
-2.025e-03 -1.978e-01  6.935e-02  1.000e+32  1.000e+00
-2.859e-03 -1.241e-01  2.210e-01  1.000e+32  1.000e+00
-4.028e-03 -6.796e-02  3.295e-01  1.000e+32  1.000e+00
-5.683e-03 -3.538e-02  4.298e-01  1.000e+32  1.000e+00
-8.021e-03  8.728e-02  5.254e-01  1.000e+32  1.000e+00
-1.131e-02  1.844e-01  6.224e-01  1.000e+32  1.000e+00
-1.595e-02  3.031e-01  7.117e-01  1.000e+32  1.000e+00
-2.250e-02  5.915e-01  7.960e-01  1.000e+32  1.000e+00
-3.174e-02  8.892e-01  7.595e-01  1.000e+32  1.000e+00
-4.477e-02  1.004e+00  5.723e-01  1.000e+32  1.000e+00
-6.315e-02  9.734e-01  3.110e-01  1.000e+32  1.000e+00
-8.909e-02  5.955e-01 -6.259e-02  1.000e+32  1.000e+00
-1.256e-01  2.249e-01 -1.055e-01  1.000e+32  1.000e+00
-1.772e-01  1.340e-01 -5.626e-02  1.000e+32  1.000e+00
-2.500e-01  1.113e-01 -4.226e-02  1.000e+32  1.000e+00
ZXY
29
-2.315e-05  1.254e-01 -8.569e-02  1.000e+32  1.000e+00
-3.472e-05 -1.157e-01 -2.289e-01  1.000e+32  1.000e+00
-4.630e-05 -9.293e-02 -1.385e-01  1.000e+32  1.000e+00
-6.944e-05 -1.321e-01 -2.220e-01  1.000e+32  1.000e+00
-9.259e-05 -1.328e-01 -2.932e-01  1.000e+32  1.000e+00
-1.273e-04 -2.088e-01 -2.179e-01  1.000e+32  1.000e+00
-1.852e-04 -3.110e-01 -2.520e-01  1.000e+32  1.000e+00
-2.546e-04 -4.011e-01 -3.168e-01  1.000e+32  1.000e+00
-3.588e-04 -5.145e-01 -2.891e-01  1.000e+32  1.000e+00
-5.093e-04 -5.518e-01 -3.305e-01  1.000e+32  1.000e+00
-7.176e-04 -6.524e-01 -3.363e-01  1.000e+32  1.000e+00
-1.019e-03 -7.295e-01 -3.751e-01  1.000e+32  1.000e+00
-1.435e-03 -8.378e-01 -4.245e-01  1.000e+32  1.000e+00
-2.025e-03 -9.258e-01 -4.212e-01  1.000e+32  1.000e+00
-2.859e-03 -1.033e+00 -4.904e-01  1.000e+32  1.000e+00
-4.028e-03 -1.158e+00 -4.888e-01  1.000e+32  1.000e+00
-5.683e-03 -1.221e+00 -4.766e-01  1.000e+32  1.000e+00
-8.021e-03 -1.298e+00 -5.046e-01  1.000e+32  1.000e+00
-1.131e-02 -1.296e+00 -5.900e-01  1.000e+32  1.000e+00
-1.595e-02 -1.349e+00 -6.278e-01  1.000e+32  1.000e+00
-2.250e-02 -1.574e+00 -6.987e-01  1.000e+32  1.000e+00
-3.174e-02 -1.763e+00 -6.704e-01  1.000e+32  1.000e+00
-4.477e-02 -1.664e+00 -4.366e-01  1.000e+32  1.000e+00
-6.315e-02 -1.274e+00 -1.391e-01  1.000e+32  1.000e+00
-8.909e-02 -8.302e-01  1.257e-01  1.000e+32  1.000e+00
-1.256e-01 -3.633e-01  1.784e-01  1.000e+32  1.000e+00
-1.772e-01 -1.717e-01  1.346e-01  1.000e+32  1.000e+00
-2.500e-01 -7.335e-02  8.085e-02  1.000e+32  1.000e+00
ZYX
29
-2.315e-05 -2.343e-02 -7.274e-01  1.000e+32  1.000e+00
-3.472e-05 -3.424e-01 -1.254e-01  1.000e+32  1.000e+00
-4.630e-05 -8.407e-02 -5.965e-02  1.000e+32  1.000e+00
-6.944e-05 -8.700e-02  1.586e-02  1.000e+32  1.000e+00
-9.259e-05 -6.177e-02 -4.106e-02  1.000e+32  1.000e+00
-1.273e-04 -1.020e-01 -3.490e-02  1.000e+32  1.000e+00
-1.852e-04 -1.531e-01 -4.650e-02  1.000e+32  1.000e+00
-2.546e-04 -1.572e-01 -4.161e-02  1.000e+32  1.000e+00
-3.588e-04 -1.375e-01 -2.065e-02  1.000e+32  1.000e+00
-5.093e-04 -1.296e-01 -1.218e-02  1.000e+32  1.000e+00
-7.176e-04 -1.565e-01  6.754e-03  1.000e+32  1.000e+00
-1.019e-03 -1.649e-01  1.862e-02  1.000e+32  1.000e+00
-1.435e-03 -1.646e-01  6.888e-02  1.000e+32  1.000e+00
-2.025e-03 -1.423e-01  9.995e-02  1.000e+32  1.000e+00
-2.859e-03 -1.406e-01  1.534e-01  1.000e+32  1.000e+00
-4.028e-03 -1.104e-01  1.773e-01  1.000e+32  1.000e+00
-5.683e-03 -6.824e-02  2.226e-01  1.000e+32  1.000e+00
-8.021e-03  3.098e-02  2.580e-01  1.000e+32  1.000e+00
-1.131e-02  5.019e-02  3.316e-01  1.000e+32  1.000e+00
-1.595e-02  1.121e-01  4.050e-01  1.000e+32  1.000e+00
-2.250e-02  2.132e-01  4.759e-01  1.000e+32  1.000e+00
-3.174e-02  3.493e-01  4.686e-01  1.000e+32  1.000e+00
-4.477e-02  4.794e-01  4.264e-01  1.000e+32  1.000e+00
-6.315e-02  5.075e-01  2.744e-01  1.000e+32  1.000e+00
-8.909e-02  2.194e-01 -5.791e-02  1.000e+32  1.000e+00
-1.256e-01 -3.361e-03 -2.462e-01  1.000e+32  1.000e+00
-1.772e-01 -9.599e-02 -2.364e-01  1.000e+32  1.000e+00
-2.500e-01 -1.125e-01 -1.482e-01  1.000e+32  1.000e+00
ZYY
29
-2.315e-05  2.631e-01 -1.498e-01  1.000e+32  1.000e+00
-3.472e-05 -2.102e-01 -1.054e-01  1.000e+32  1.000e+00
-4.630e-05 -7.254e-02 -4.850e-02  1.000e+32  1.000e+00
-6.944e-05 -4.836e-02 -1.071e-01  1.000e+32  1.000e+00
-9.259e-05 -1.839e-01 -7.149e-02  1.000e+32  1.000e+00
-1.273e-04 -1.743e-01 -8.891e-02  1.000e+32  1.000e+00
-1.852e-04 -1.561e-01 -1.088e-01  1.000e+32  1.000e+00
-2.546e-04 -1.537e-01 -1.427e-01  1.000e+32  1.000e+00
-3.588e-04 -1.984e-01 -1.236e-01  1.000e+32  1.000e+00
-5.093e-04 -2.609e-01 -1.339e-01  1.000e+32  1.000e+00
-7.176e-04 -2.793e-01 -1.460e-01  1.000e+32  1.000e+00
-1.019e-03 -2.930e-01 -1.396e-01  1.000e+32  1.000e+00
-1.435e-03 -3.216e-01 -1.776e-01  1.000e+32  1.000e+00
-2.025e-03 -3.669e-01 -1.566e-01  1.000e+32  1.000e+00
-2.859e-03 -4.326e-01 -1.346e-01  1.000e+32  1.000e+00
-4.028e-03 -4.649e-01 -1.239e-01  1.000e+32  1.000e+00
-5.683e-03 -5.200e-01 -1.071e-01  1.000e+32  1.000e+00
-8.021e-03 -5.779e-01 -8.594e-02  1.000e+32  1.000e+00
-1.131e-02 -5.677e-01 -9.108e-02  1.000e+32  1.000e+00
-1.595e-02 -5.842e-01 -5.734e-02  1.000e+32  1.000e+00
-2.250e-02 -6.483e-01 -6.023e-02  1.000e+32  1.000e+00
-3.174e-02 -6.968e-01  9.457e-03  1.000e+32  1.000e+00
-4.477e-02 -6.885e-01  9.859e-02  1.000e+32  1.000e+00
-6.315e-02 -6.073e-01  2.182e-01  1.000e+32  1.000e+00
-8.909e-02 -3.847e-01  2.020e-01  1.000e+32  1.000e+00
-1.256e-01 -9.393e-02  2.063e-01  1.000e+32  1.000e+00
-1.772e-01 -3.964e-02  1.589e-01  1.000e+32  1.000e+00
-2.500e-01 -2.561e-02  6.568e-02  1.000e+32  1.000e+00
